,cod_abaste_agua_domic_fam_cisterna,cod_abaste_agua_domic_fam_outro,cod_abaste_agua_domic_fam_poco_nascente,cod_abaste_agua_domic_fam_rede_geral_dist,cod_afastado_trab_memb,cod_agricultura_trab_memb,cod_agua_canalizada_fam,cod_banheiro_domic_fam,cod_calcamento_domic_fam_nenhum,cod_calcamento_domic_fam_parcial,cod_calcamento_domic_fam_total,cod_concluiu_frequentou_memb,cod_curso_memb_alfa,cod_curso_memb_eja,cod_curso_memb_fund,cod_curso_memb_medio,cod_curso_memb_nenhum,cod_curso_memb_pre,cod_curso_memb_pre_vest,cod_curso_memb_superior,cod_deficiencia_memb,cod_destino_lixo_domic_fam_coletado_diretamento,cod_destino_lixo_domic_fam_coletado_indiretamente,cod_destino_lixo_domic_fam_queimado_enterrado_propr,cod_destino_lixo_domic_fam_rio_mar,cod_destino_lixo_domic_fam_terreno_baldio_logradouro,cod_escoa_sanitario_domic_fam_fossa_rudimentar,cod_escoa_sanitario_domic_fam_fossa_septica,cod_escoa_sanitario_domic_fam_rede_esgoto_pluvial,cod_escoa_sanitario_domic_fam_rio_lago_mar,cod_escoa_sanitario_domic_fam_vala_ceu_aberto,cod_especie_domic_fam_1.0,cod_especie_domic_fam_2.0,cod_especie_domic_fam_3.0,cod_familia_indigena_fam,cod_iluminacao_domic_fam_eletr_medidor_comunitario,cod_iluminacao_domic_fam_eletr_medidor_proprio,cod_iluminacao_domic_fam_eletr_sem_medidor,cod_iluminacao_domic_fam_oleo_gas_querosene,cod_iluminacao_domic_fam_vela,cod_local_domic_fam,cod_material_domic_fam_alvenaria_tijolo_nao_revestido,cod_material_domic_fam_alvenaria_tijolo_revestido,cod_material_domic_fam_madeira_aparelhada,cod_material_domic_fam_madeira_aproveitada,cod_material_domic_fam_palha,cod_material_domic_fam_taipa_nao_revestida,cod_material_domic_fam_taipa_revestida,cod_material_piso_fam_carpete,cod_material_piso_fam_ceramica_lajota_pedra,cod_material_piso_fam_cimento,cod_material_piso_fam_madeira_aparelhada,cod_material_piso_fam_madeira_aproveitada,cod_material_piso_fam_terra,cod_principal_trab_memb_aprendiz,cod_principal_trab_memb_autonomo_bico,cod_principal_trab_memb_com_carteira_ass,cod_principal_trab_memb_dom_com_carteira_ass,cod_principal_trab_memb_dom_sem_carteira_ass,cod_principal_trab_memb_empregador,cod_principal_trab_memb_estagiario,cod_principal_trab_memb_militar_ou_servidor,cod_principal_trab_memb_nao_remunerado,cod_principal_trab_memb_sem_carteira_ass,cod_principal_trab_memb_temp_rural,cod_raca_cor_pessoa_amarela,cod_raca_cor_pessoa_branca,cod_raca_cor_pessoa_parda,cod_raca_cor_pessoa_preta,cod_sabe_ler_escrever_memb,cod_trabalho_12_meses_memb,cod_trabalhou_memb,early_ptb_rate,extr_ptb_rate,idade,ind_familia_quilombola_fam,ind_frequenta_escola_memb_ja_frequentou,ind_frequenta_escola_memb_nunca,ind_frequenta_escola_memb_rede_particular,ind_frequenta_escola_memb_rede_publica,ind_parc_mds_fam_acampada,ind_parc_mds_fam_agricultura_familiar,ind_parc_mds_fam_assentada_reforma_agraria,ind_parc_mds_fam_atingida_empreend_infra,ind_parc_mds_fam_benef_prog_nac_cred_fundiario,ind_parc_mds_fam_catadores,ind_parc_mds_fam_cigana,ind_parc_mds_fam_comunid_terreiro,ind_parc_mds_fam_extrativista,ind_parc_mds_fam_pesca_artesanal,ind_parc_mds_fam_preso_sist_carcerario,ind_parc_mds_fam_ribeirinha,marc_pbf,ptb_rate,qtd_comodos_domic_fam,qtd_comodos_dormitorio_fam,qtd_meses_12_meses_memb,qtde_pessoas,val_outras_rendas_memb,val_remuner_emprego_memb,val_renda_aposent_memb,val_renda_bruta_12_meses_memb,val_renda_doacao_memb,val_renda_pensao_alimen_memb,val_renda_seguro_desemp_memb,vlr_renda_media_fam,cluster,test_number,n_clusters
0,0.0,-0.008928571428571428,0.018860662047729015,0.020054837446141782,0.0,-0.05847953216374269,0.02266009852216755,0.024539877300613577,-0.07496012759170645,0.004077353215284241,0.050801508722300825,-0.021232383800434906,0.004431233314067029,-0.005065725750657259,0.003827526948913973,-0.0008529693997227916,0.0,0.005301385874102338,-0.004040404040404046,-0.003881987577639752,0.004348771472059143,0.03352490421455934,-0.008828288596992195,-0.02582159624413144,0.0,0.0,-0.11630870040043687,-0.005676070585590651,0.1888372093023256,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.005981586636529028,0.012782694198623323,-0.006053268765133172,0.0,0.0,0.0024708378467901415,-0.020741508944775736,0.049898682877406286,0.0,0.0,0.0,0.0,0.0,0.0,0.048996539792387495,-0.0360775588048316,0.0,0.0,-0.008777852802160702,0.0,-0.046439628482972124,-0.016221308667351834,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.1357670221493027,-0.1503759398496241,0.00882352941176471,0.004127279989349031,-0.11764705882352941,-0.09959504381988518,-5.7865798471788595e-05,-6.127075546841493e-05,-0.016675016102482232,0.0,0.0002873563218390718,-0.011361218916199511,0.0,-0.000938824954572981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006837606837606813,-0.00017174672703016672,0.11555377848860537,0.0588235294117645,-3.5696969696969694,-0.030048689437523812,-1.2304385258499229,-51.29163917230605,3.0978023265680505,-1956.8080495356041,-3.099910793933988,0.4637597566574829,0.0,-12.508421052631576,5,0,6
0,0.0,-0.008928571428571428,0.018860662047729015,0.020054837446141782,0.0,-0.05847953216374269,0.02266009852216755,0.024539877300613577,-0.07496012759170645,0.004277834370055696,0.05111504007543616,-0.020921387165908856,0.00529977234632284,-0.00551799798375141,0.0038854450199427015,-0.0012073280106370543,0.0,0.006977969311487531,-0.004122304122304129,-0.004038629181649777,0.004100755599043271,0.0358833947805971,-0.016181229773462782,-0.029365079365079344,0.0,0.0,-0.11909245604083951,-0.005676070585590651,0.1902788502788503,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.004347599708424448,0.012782694198623323,-0.006053268765133172,0.0,0.0,0.0072547661601302105,-0.022907735321528414,0.049787656998283136,0.0,0.0,0.0,0.0,0.0,0.0,0.05344098423683191,-0.03848140495867769,0.0,0.0,-0.008777852802160702,0.0,-0.046439628482972124,-0.016080065729498726,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.1363197119061192,-0.15254044201412625,0.00882352941176471,0.004127279989349031,-0.11877980922098569,-0.10207624682740399,-5.9702025392711444e-05,-6.127075546841493e-05,-0.019406139147569945,0.0,0.0008059298165485895,-0.013583441138421734,0.0,-0.0012703899413103736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034389140271493535,-0.00016840386725915394,0.11671521867443602,0.06066176470588225,-3.622435897435898,-0.030217153049383327,-1.2304385258499229,-51.4421979535616,2.975090307043949,-1960.6198601973688,-3.0806016328097656,0.5430025477646803,0.0,-12.380426702349098,0,1,6
0,0.0,-0.008928571428571428,0.018860662047729015,0.020054837446141782,0.0,-0.05847953216374269,0.02266009852216755,0.024539877300613577,-0.07496012759170645,0.004277834370055696,0.05111504007543616,-0.020921387165908856,0.00529977234632284,-0.00551799798375141,0.0038854450199427015,-0.0012073280106370543,0.0,0.006977969311487531,-0.004122304122304129,-0.004038629181649777,0.004100755599043271,0.0358833947805971,-0.016181229773462782,-0.029365079365079344,0.0,0.0,-0.11909245604083951,-0.005676070585590651,0.1902788502788503,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.004347599708424448,0.012782694198623323,-0.006053268765133172,0.0,0.0,0.0072547661601302105,-0.022907735321528414,0.049787656998283136,0.0,0.0,0.0,0.0,0.0,0.0,0.05344098423683191,-0.03848140495867769,0.0,0.0,-0.008777852802160702,0.0,-0.046439628482972124,-0.016080065729498726,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.1363197119061192,-0.15254044201412625,0.00882352941176471,0.004127279989349031,-0.11877980922098569,-0.10207624682740399,-5.9702025392711444e-05,-6.127075546841493e-05,-0.019406139147569945,0.0,0.0008059298165485895,-0.013583441138421734,0.0,-0.0012703899413103736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034389140271493535,-0.00016840386725915394,0.11671521867443602,0.06066176470588225,-3.622435897435898,-0.030217153049383327,-1.2304385258499229,-51.4421979535616,2.975090307043949,-1960.6198601973688,-3.0806016328097656,0.5430025477646803,0.0,-12.380426702349098,5,2,6
0,0.0,-0.008928571428571428,0.018860662047729015,0.017697517346886182,0.0,-0.05847953216374269,0.021741854636591507,0.024539877300613577,-0.07216456634544105,0.004077353215284241,0.04957657853697467,-0.02037673851201649,0.00437969754824552,-0.005811540058115402,0.003827526948913973,-0.0001806032147372294,0.0,0.004918472327472001,-0.004095168552999885,-0.003801549997202173,0.0038527397260273988,0.03352490421455934,-0.007230734723957832,-0.026799687010954615,0.0,0.0,-0.11506491930590951,-0.005676070585590651,0.1902788502788503,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.005981586636529028,0.013990423667222363,-0.006053268765133172,0.0,0.0,-0.0002318648559126446,-0.021554351862881807,0.050159425472316554,0.0,0.0,0.0,0.0,0.0,0.0,0.048996539792387495,-0.02929022848808943,0.0,0.0,-0.008777852802160702,0.0,-0.04600064692019777,-0.015792709407659644,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.13535425384990807,-0.14709082833666443,0.009114735002912058,0.0036243184957996943,-0.11699346405228758,-0.09913527370494266,-5.529049514397958e-05,-6.127075546841493e-05,-0.003804327074938385,0.0,0.0013714715137851385,-0.007234170800600239,0.0,-0.0012703899413103736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008226495726495697,-0.00016840386725915394,0.11819840918201674,0.0588235294117645,-3.5336544962812715,-0.025382537843508857,-1.2304385258499229,-50.30236050343005,2.975090307043949,-1946.913819962168,-3.099910793933988,0.10294990184462893,0.0,-12.480087719298268,0,3,6
0,0.0,-0.008928571428571428,0.018860662047729015,0.020054837446141782,0.0,-0.05847953216374269,0.02266009852216755,0.024539877300613577,-0.07496012759170645,0.004277834370055696,0.05111504007543616,-0.020921387165908856,0.00529977234632284,-0.00551799798375141,0.0038854450199427015,-0.0012073280106370543,0.0,0.006977969311487531,-0.004122304122304129,-0.004038629181649777,0.004100755599043271,0.0358833947805971,-0.016181229773462782,-0.029365079365079344,0.0,0.0,-0.11909245604083951,-0.005676070585590651,0.1902788502788503,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.004347599708424448,0.012782694198623323,-0.006053268765133172,0.0,0.0,0.0072547661601302105,-0.022907735321528414,0.049787656998283136,0.0,0.0,0.0,0.0,0.0,0.0,0.05344098423683191,-0.03848140495867769,0.0,0.0,-0.008777852802160702,0.0,-0.046439628482972124,-0.016080065729498726,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.1363197119061192,-0.15254044201412625,0.00882352941176471,0.004127279989349031,-0.11877980922098569,-0.10207624682740399,-5.9702025392711444e-05,-6.127075546841493e-05,-0.019406139147569945,0.0,0.0008059298165485895,-0.013583441138421734,0.0,-0.0012703899413103736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034389140271493535,-0.00016840386725915394,0.11671521867443602,0.06066176470588225,-3.622435897435898,-0.030217153049383327,-1.2304385258499229,-51.4421979535616,2.975090307043949,-1960.6198601973688,-3.0806016328097656,0.5430025477646803,0.0,-12.380426702349098,3,4,6
0,0.0,-0.008928571428571428,0.017616880953201658,0.020054837446141782,0.0,-0.06012101210121011,0.021741854636591507,0.024539877300613577,-0.081453634085213,0.0047855130672468035,0.06383802707810515,-0.020921387165908856,0.00529977234632284,-0.0050174165719132965,0.0038854450199427015,0.00027654867256632354,0.0,0.006977969311487531,-0.0035290006988120265,-0.003557312252964427,0.0038527397260273988,0.038853702400500345,-0.016181229773462782,-0.03262921022067364,0.0,0.0,-0.1204878048780488,-0.005676070585590651,0.20753246753246749,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.00516459317247674,0.012782694198623323,-0.006053268765133172,0.0,0.0,0.01058684859437975,-0.023448275862068962,0.05330839373392571,0.0,0.0,0.0,0.0,0.0,0.0,0.05474817377931557,-0.02929022848808943,0.0,0.0,-0.008777852802160702,0.0,-0.046439628482972124,-0.016357920689209757,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.13183518027914187,-0.1428060640732266,0.00882352941176471,0.004127279989349031,-0.1219234893606026,-0.1036922660421074,-5.9702025392711444e-05,-6.127075546841493e-05,-0.02243059217202159,0.0,0.002070702359854515,-0.013583441138421734,0.0,-0.0016019549280477663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384581,-0.0001723680386139495,0.12036291134651833,0.05798319327731072,-3.6553410553410557,-0.03633799761362422,-1.2304385258499229,-52.267222003585644,2.391998753207716,-1972.903637770898,-3.0413674834061246,0.6404051451672776,0.0,-13.405342204070877,0,6,6
0,0.0,-0.008928571428571428,0.018860662047729015,0.020054837446141782,0.0,-0.05847953216374269,0.02266009852216755,0.024539877300613577,-0.07496012759170645,0.004077353215284241,0.051428571428571435,-0.020610390531382805,0.004631253316067396,-0.005224455909387419,0.003827526948913973,-0.0003612064294744588,0.0,0.006575185820468787,-0.004204204204204212,-0.004195270785659802,0.004517633343048673,0.03352490421455934,-0.008828288596992195,-0.030952380952380953,0.0,0.0,-0.11630870040043687,-0.005676070585590651,0.19135135135135137,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.006420568199303391,0.012782694198623323,-0.006053268765133172,0.0,0.0,0.0024708378467901415,-0.020741508944775736,0.049898682877406286,0.0,0.0,0.0,0.0,0.0,0.0,0.05344098423683191,-0.0360775588048316,0.0,0.0,-0.008777852802160702,0.0,-0.046439628482972124,-0.01593882279164562,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.13687240166293568,-0.1547049441786284,0.00882352941176471,0.004127279989349031,-0.11764705882352941,-0.09959504381988518,-6.153825231363432e-05,-6.127075546841493e-05,-0.016121152906691805,0.0,0.0028169014084507005,-0.013583441138421734,0.0,-0.0016019549280477663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004615384615384577,-0.00016687622341821995,0.11555377848860537,0.0588235294117645,-3.5696969696969694,-0.025921330946957255,-1.2304385258499229,-51.29163917230605,3.342514549468195,-1955.1315789473688,-3.099910793933988,0.6222453388718785,0.0,-12.309099018733264,1,7,6
0,0.0,-0.008928571428571428,0.018860662047729015,0.020054837446141782,0.0,-0.05847953216374269,0.021741854636591507,0.024539877300613577,-0.07820688083845972,0.004277834370055696,0.06383802707810515,-0.02031671450241268,0.004531243315067268,-0.005145090830022339,0.0037349686371775936,0.00027654867256632354,0.0,0.005938285847285618,-0.0032644504342617606,-0.003388962084614259,0.0038527397260273988,0.038853702400500345,-0.008745360688986886,-0.03303571428571428,0.0,0.0,-0.1204878048780488,-0.005676070585590651,0.21142857142857133,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.006201077417916211,0.012782694198623323,-0.006053268765133172,0.0,0.0,0.010294450933561072,-0.023448275862068962,0.05330839373392571,0.0,0.0,0.0,0.0,0.0,0.0,0.05666388259157612,-0.02929022848808943,0.0,0.0,-0.008777852802160702,0.0,-0.04465709728867622,-0.015646596023673673,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.13183518027914187,-0.1428060640732266,0.009850746268656708,0.004127279989349031,-0.11804451510333863,-0.1012825960337532,-5.771279239779169e-05,-6.127075546841493e-05,-0.003804327074938385,0.0,0.0031023406013820365,-0.010209886588396595,0.0,-0.0016019549280477663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008226495726495697,-0.00017083911906512722,0.11819840918201674,0.05833738454059301,-3.5390348501263995,-0.030217153049383327,-1.2304385258499229,-51.32506908358435,2.8226838899316533,-1952.8741665484467,-3.008214981899193,0.44401949691722375,0.0,-13.405342204070877,0,8,6
0,0.0,-0.008928571428571428,0.018860662047729015,0.017697517346886182,0.0,-0.05847953216374269,0.021741854636591507,0.024539877300613577,-0.07216456634544105,0.004077353215284241,0.04957657853697467,-0.02037673851201649,0.00437969754824552,-0.005811540058115402,0.003827526948913973,-0.0001806032147372294,0.0,0.004918472327472001,-0.004095168552999885,-0.003801549997202173,0.0038527397260273988,0.03352490421455934,-0.007230734723957832,-0.026799687010954615,0.0,0.0,-0.11506491930590951,-0.005676070585590651,0.1902788502788503,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.005981586636529028,0.013990423667222363,-0.006053268765133172,0.0,0.0,-0.0002318648559126446,-0.021554351862881807,0.050159425472316554,0.0,0.0,0.0,0.0,0.0,0.0,0.048996539792387495,-0.02929022848808943,0.0,0.0,-0.008777852802160702,0.0,-0.04600064692019777,-0.015792709407659644,0.0,-0.00243427458617332,0.0,0.0,-0.010101010101010102,0.0,-0.011292834890965732,-0.0019474196689386566,0.0,0.13535425384990807,-0.14709082833666443,0.009114735002912058,0.0036243184957996943,-0.11699346405228758,-0.09913527370494266,-5.529049514397958e-05,-6.127075546841493e-05,-0.003804327074938385,0.0,0.0013714715137851385,-0.007234170800600239,0.0,-0.0012703899413103736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008226495726495697,-0.00016840386725915394,0.11819840918201674,0.0588235294117645,-3.5336544962812715,-0.025382537843508857,-1.2304385258499229,-50.30236050343005,2.975090307043949,-1946.913819962168,-3.099910793933988,0.10294990184462893,0.0,-12.480087719298268,4,9,6
0,0.0,-0.008928571428571428,-0.03047183690930061,0.07619518832333483,0.0,-0.0464720942140297,0.032752613240418116,0.024539877300613577,-0.1942987721404351,0.0013406263406263372,0.1870448828280154,0.0004919548772889248,0.003355919738753488,-0.002843503528435036,0.0026351581094863352,0.027575870382820278,0.0,0.0034554503740347187,0.003699880134499133,0.003901895206243032,0.003320189815205238,0.1235249042145593,-0.0054566754318871626,-0.07857142857142856,0.0,0.0,-0.1608851558714263,-0.025072214955923385,0.4206451612903226,0.0,0.0,0.0016556291390728006,0.0,0.0,0.0,0.026886277626849208,0.010471849906646957,-0.006053268765133172,0.0,0.0,0.1273543420406391,-0.0038028857911469732,0.11221930243669365,0.0,0.0,0.0,0.0,0.0,0.0,0.16728708645502727,-0.02692743473535264,0.0,0.0,-0.008777852802160702,0.0,-0.008488964346349742,0.004149061703018535,0.0,-0.00243427458617332,0.0,0.0,-0.0006157585104953536,0.0,0.002992879394748552,-0.0019474196689386566,0.0,0.07293629146397473,-0.08742194469223907,0.017796610169491522,0.005276705276705429,-0.031586318738021535,-0.03930092617282638,-4.815220326845202e-05,-6.127075546841493e-05,0.26145847162046465,0.0,0.013472295577855675,-0.003968056523037118,0.0,-0.007349081364829396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03743322649572656,-0.00016818565554654863,0.13908706199385268,0.039212129540278085,-1.72355396541443,-0.02688314568089556,-1.2304385258499229,-2.3593910292250513,1.401687560365339,-629.0049937578037,-0.5612766962271087,2.431797866089034,0.0,8.569142142515005,2,5,7
